product_id,name,price,brand,rating,category_id
5098,Unit,207.23,"Pope, Bowen and Patrick",3.1,11
5099,Perfume Explain,48.44,Dove,4.7,4
5100,Middle,442.74,"Owen, Meyer and Munoz",3.7,17
5101,Exist,218.28,Smith PLC,2.0,6
5102,Join,168.07,Berry PLC,2.7,16
5103,Ready,336.72,"Harvey, Dawson and Thornton",2.5,10
5104,Novel School,79.92,HarperCollins,1.4,1
5105,Lot,237.1,Long Ltd,1.5,7
5106,Oil,252.56,"Smith, Simmons and Chambers",2.4,12
5107,Training,249.83,"White, Austin and Hill",2.5,16
5108,East,71.78,Jones Ltd,4.9,18
5109,Shampoo Hit,85.91,Clinique,2.7,4
5110,Just,176.98,"Adams, Barnes and Fitzgerald",2.3,6
5111,Sell,297.45,"Sawyer, Evans and Lin",4.7,11
5112,Number,240.77,Mckenzie and Sons,1.6,14
5113,Course,194.43,"Haynes, Benson and Lee",4.9,7
5114,Hold,393.75,Whitehead Ltd,1.1,16
5115,There,179.79,"Johnson, Davis and Brooks",1.4,15
5116,Cookbook Where,79.83,Vintage,3.8,1
5117,Vacuum Cleaner Process,128.14,Philips,1.5,3
5118,Sort,463.47,Johnson-Lewis,3.1,19
5119,Scientist,126.64,"Ryan, Davis and Brown",3.6,10
5120,Condition,142.41,Mathews PLC,4.0,15
5121,Wife,495.86,King-Hudson,3.3,12
5122,Explain,234.9,Collier-Hall,4.1,6
5123,Bad,177.41,"Martin, Hernandez and Randolph",2.9,12
5124,Relate,483.88,Scott LLC,4.3,14
5125,Tablet Weight,1212.48,Apple,1.2,0
5126,North,14.3,"Leonard, Hensley and Miller",3.2,15
5127,Carry,251.06,Jones LLC,1.8,15
5128,Responsibility,378.17,"Brown, Lyons and Hebert",4.9,13
5129,Late,292.65,Pierce-Harris,2.8,8
5130,Perfume Seven,108.18,L'Oreal,4.8,4
5131,Social,56.87,"Wilson, Schmidt and Ross",1.5,15
5132,Political,368.53,Berger Group,2.2,12
5133,Me,398.69,Robinson-Clark,1.2,15
5134,Smartwatch Cell,2253.83,Dell,1.6,0
5135,Meet,304.89,Barton-Hahn,3.6,15
5136,Approach,248.57,Cabrera-Jacobs,4.8,17
5137,Lamp Free,126.35,IKEA,1.4,3
5138,Blender Really,520.35,Bosch,1.6,3
5139,Word,466.77,"Robles, Oconnell and Brooks",2.2,19
5140,Image,397.47,"Curtis, Pruitt and Gray",4.4,8
5141,Board,217.77,Gallegos LLC,4.1,12
5142,Textbook Activity,59.14,HarperCollins,4.9,1
5143,Comics Join,13.93,Vintage,3.5,1
5144,Lamp Financial,422.98,Panasonic,2.6,3
5145,Yet,372.09,"Wilkinson, Watts and Malone",4.4,9
5146,Shampoo Already,74.76,Clinique,3.9,4
5147,Figure,460.42,Mcdowell Ltd,2.1,14
5148,Indeed,136.05,"Collins, Hanson and Williamson",1.6,9
5149,Strong,200.12,Moran-Allen,1.2,10
5150,None,312.2,Vaughn-Bridges,2.4,16
5151,Administration,299.73,Washington and Sons,1.7,6
5152,Perfume Couple,17.8,Maybelline,4.2,4
5153,Feeling,325.69,Dorsey and Sons,2.9,8
5154,Vacuum Cleaner Anything,411.4,IKEA,3.1,3
5155,Major,428.38,Roberts and Sons,2.4,8
5156,Actually,158.09,"Hill, Johnson and Scott",2.9,14
5157,Against,467.23,Lucero and Sons,4.3,11
5158,Election,357.74,Reynolds-Randall,4.5,5
5159,Person,226.09,"Long, Jones and Nelson",3.1,6
5160,Area,20.81,Kim-Bass,1.2,9
5161,Senior,434.05,Dean and Sons,1.6,11
5162,Property,119.83,Wyatt LLC,1.1,16
5163,Perhaps,318.68,Mason-Barnett,4.6,7
5164,Voice,391.89,Cook LLC,1.8,15
5165,Cookbook Him,48.71,Vintage,3.6,1
5166,Congress,248.55,Gonzalez-Blackwell,4.4,14
5167,Headphones Behind,834.2,Asus,3.9,0
5168,Stage,480.65,"Taylor, Hill and Lee",4.0,8
5169,How,206.33,Acosta-Lara,3.1,12
5170,Blender Idea,245.65,Panasonic,4.1,3
5171,Microwave Despite,594.89,IKEA,1.4,3
5172,Building,78.99,Simmons Group,1.3,10
5173,International,455.53,Alexander-White,3.1,10
5174,She,407.51,Benson LLC,1.0,10
5175,Sense,115.7,Harris Inc,3.8,18
5176,Cold,407.17,Franco LLC,3.4,13
5177,Cookbook President,70.09,Penguin,3.5,1
5178,Us,111.49,"Davis, Nelson and Jones",1.4,11
5179,Jacket Page,50.3,Zara,1.7,2
5180,Camera Strategy,1747.96,Asus,1.3,0
5181,Accept,235.88,"Gibson, Norris and Brock",1.3,9
5182,News,142.45,"Meyer, Johnson and Austin",4.4,13
5183,Vacuum Cleaner Deal,613.8,Dyson,3.7,3
5184,Owner,199.24,"Walker, Hicks and Porter",1.5,13
5185,Theory,377.38,"Thomas, Jones and Webster",3.4,19
5186,Arrive,50.77,"Rodriguez, Smith and Solis",3.0,12
5187,Employee,227.43,Miller and Sons,4.8,8
5188,Pretty,449.11,Mccarthy-Thornton,1.4,9
5189,Body Lotion Fish,82.38,Nivea,4.7,4
5190,Sport,431.46,Escobar LLC,1.6,11
5191,Customer,262.57,Stanley PLC,2.4,15
5192,Novel Thus,5.29,Vintage,1.5,1
5193,T-shirt Work,122.95,Nike,1.3,2
5194,Body Lotion Establish,74.11,Clinique,3.1,4
5195,Yourself,222.61,Martinez Inc,1.2,19
5196,Tablet Others,1373.2,Samsung,2.7,0
5197,Perfume Reveal,48.4,Clinique,5.0,4
5198,Public,14.4,Yates Inc,3.8,15
5199,Sell,76.77,Navarro-Foster,2.7,10
5200,Kind,46.7,"Cortez, Harrison and Peterson",4.1,5
5201,Jacket Dinner,66.11,Uniqlo,2.1,2
5202,Term,60.37,"Gonzalez, Fernandez and Paul",2.5,11
5203,Focus,268.33,Horton-Richardson,1.6,11
5204,Child,61.35,Robertson Inc,3.2,12
5205,Government,66.89,"Jackson, Davis and Lutz",1.1,10
5206,Dress Raise,66.59,H&M,4.5,2
5207,Air Purifier Available,319.25,Dyson,3.3,3
5208,Tell,75.61,"Russell, Vega and Bradley",3.0,8
5209,Reflect,356.37,Mooney-James,2.4,11
5210,According,347.09,"Franco, Page and Browning",2.3,6
5211,Contain,475.6,Sanchez LLC,1.9,11
5212,Including,432.07,"White, Wilson and Davis",1.7,11
5213,Body Lotion At,11.99,Clinique,3.9,4
5214,Store,50.94,Martin-Mclaughlin,1.9,11
5215,Message,351.3,Mckinney-Evans,3.6,17
5216,Analysis,225.91,David-Jackson,3.7,17
5217,TV Cut,1485.18,Sony,4.7,0
5218,Blender Letter,175.38,Dyson,4.2,3
5219,Over,444.42,Howard-Duncan,1.3,6
5220,Case,189.41,Reilly Group,3.7,7
5221,Body Lotion Onto,144.54,Nivea,4.3,4
5222,Back,12.96,Jones and Sons,1.6,9
5223,Technology,241.61,Jones Inc,2.2,11
5224,Laptop Light,1317.37,Sony,2.2,0
5225,Vacuum Cleaner Main,599.06,Panasonic,1.3,3
5226,Play,245.89,Brown PLC,5.0,12
5227,Unit,101.93,Hughes and Sons,1.7,9
5228,Now,288.99,Garcia-Hunter,3.7,10
5229,Manage,497.16,Montes Ltd,3.1,8
5230,Else,462.24,Harrington Inc,4.8,19
5231,List,245.59,Perez-Deleon,3.2,15
5232,Leave,263.02,Martin-Hughes,3.8,11
5233,Gun,149.38,Murphy LLC,1.9,16
5234,Experience,469.84,"Bailey, Watkins and Bryant",5.0,12
5235,Face Cream Other,86.68,Maybelline,3.5,4
5236,Include,495.15,Anderson and Sons,4.0,5
5237,Travel,141.86,Barnes-Allen,3.1,14
5238,Lamp Just,597.87,IKEA,3.3,3
5239,Moment,178.63,"Clark, Walters and Hart",2.5,15
5240,Beat,243.09,"Compton, Brandt and Padilla",3.3,12
5241,Last,492.14,Morrison PLC,4.9,16
5242,Couple,44.71,Carter-Davis,3.7,7
5243,Lamp Hour,52.43,Dyson,1.2,3
5244,Face Cream Community,52.84,Nivea,3.3,4
5245,Least,40.17,Mcintosh and Sons,4.2,11
5246,Could,118.68,Martin-Wiggins,4.7,7
5247,Resource,188.75,"Duffy, Jenkins and Miller",2.3,13
5248,Natural,114.78,Murray Ltd,4.1,8
5249,Group,9.81,Barry-Robinson,3.5,6
5250,True,263.53,"Smith, Dunlap and Anderson",2.7,8
5251,Suddenly,383.48,Vasquez-Shaw,3.5,16
5252,Close,153.06,"Chavez, Sandoval and Moore",1.3,19
5253,Dog,318.02,Brown-Powers,1.5,16
5254,Meet,338.36,Henderson-Trujillo,4.8,13
5255,Girl,299.37,Brooks Ltd,2.3,18
5256,Food,345.61,Clements Inc,3.3,18
5257,Novel Pass,23.44,Macmillan,2.6,1
5258,Family,88.21,"Orozco, Wilson and King",1.1,12
5259,Might,158.62,"Stewart, Valdez and Moore",2.0,7
5260,Situation,49.8,Goodman Ltd,1.6,18
5261,Offer,153.67,West-Allen,2.1,9
5262,Move,303.01,"Jackson, Sims and Robertson",4.7,16
5263,Lipstick Dinner,68.79,Clinique,2.6,4
5264,Through,229.49,"Diaz, Howard and Palmer",4.1,19
5265,Expert,211.35,"Morales, Wilson and Pearson",2.6,12
5266,Analysis,65.51,"Lozano, Cruz and Curtis",3.4,14
5267,Blender Article,228.09,Philips,3.6,3
5268,Down,237.27,Neal LLC,2.5,5
5269,Jeans Oil,158.46,Nike,4.7,2
5270,Audience,23.04,Moore Inc,4.1,9
5271,Face,433.09,Santana-Sanchez,1.7,18
5272,Jacket Medical,92.38,Zara,4.7,2
5273,Develop,393.56,Delacruz-Brown,3.5,7
5274,Make,491.8,Gallagher-Johnson,2.8,16
5275,Enough,15.13,Rubio-Carter,4.9,17
5276,Dress Important,143.47,Zara,4.2,2
5277,Stay,78.72,Thompson-Hardin,2.1,15
5278,Day,136.57,Ortiz and Sons,4.1,14
5279,Attorney,189.38,Arroyo-Lopez,4.4,19
5280,Together,68.85,Fuller Group,3.3,5
5281,Cookbook Charge,31.87,Macmillan,1.6,1
5282,Hospital,154.48,"White, Jones and Rogers",4.2,9
5283,Land,44.43,"Knox, Anderson and Harper",2.4,15
5284,Jeans Hold,130.92,Uniqlo,3.9,2
5285,Camera Place,1045.04,Sony,1.7,0
5286,Low,363.58,Walker-Carter,2.5,5
5287,Voice,348.67,Gonzales-Miller,4.4,16
5288,Speak,146.87,"Wilson, Smith and Potts",1.2,5
5289,Seek,12.39,Buchanan PLC,1.1,13
5290,War,15.89,"Pennington, Porter and Graham",3.4,6
5291,Newspaper,120.14,Jackson and Sons,1.0,6
5292,Yard,130.84,Green LLC,3.5,11
5293,Matter,17.48,"Robbins, Rowe and Barton",2.6,19
5294,Theory,312.77,"Kennedy, Marshall and Mills",1.2,13
5295,Eye,346.74,Christensen Inc,2.0,10
5296,Sneakers Single,250.12,Nike,3.1,2
5297,T-shirt Sport,81.82,Adidas,1.8,2
5298,Tough,203.11,Malone and Sons,4.8,13
5299,Call,87.39,Lee-Whitehead,4.3,14
5300,Value,134.72,"Fisher, Taylor and Bell",3.9,16
5301,Weight,251.65,Harrison PLC,4.6,17
5302,Laptop Suffer,808.17,HP,3.4,0
5303,School,243.39,"Allison, Ballard and Duran",4.2,11
5304,Marriage,116.29,Carter-Martin,2.9,12
5305,Vacuum Cleaner Simply,348.47,IKEA,4.6,3
5306,Microwave Since,312.56,Philips,4.5,3
5307,Involve,6.45,Hernandez-Luna,2.6,12
5308,Eye,277.68,"Duarte, Wyatt and Brown",1.5,7
5309,Too,111.42,Lee-Camacho,3.8,17
5310,Under,114.87,Barnett-Crawford,2.0,5
5311,Pressure,5.92,"Terrell, Brown and Parker",1.5,5
5312,Character,404.68,"Miller, Young and Ibarra",1.5,12
5313,Sneakers Reason,91.05,Uniqlo,2.3,2
5314,Interview,242.59,"Vargas, Williams and Quinn",2.9,17
5315,Cell,360.54,Travis-Hill,2.2,12
5316,Nation,44.55,Harris-Hunt,2.3,18
5317,Air Purifier Attack,592.78,Panasonic,4.9,3
5318,Microwave Blue,416.29,Philips,2.5,3
5319,Because,486.95,Shaw-Dixon,4.2,15
5320,Effort,466.16,Wilson LLC,2.7,9
5321,Like,40.73,Malone and Sons,4.6,16
5322,Owner,153.2,"Simmons, Hanson and Page",3.5,7
5323,Cookbook Significant,57.65,O'Reilly,1.1,1
5324,Produce,199.4,Sanchez-Garrett,4.0,12
5325,Smartwatch Information,809.05,HP,2.5,0
5326,Find,163.58,"Franco, Gonzalez and Chambers",2.1,14
5327,Action,375.31,Kirk Inc,2.3,16
5328,Lamp Democrat,242.37,Bosch,2.8,3
5329,Cultural,37.1,Williams Group,2.8,12
5330,Comics Since,99.83,Vintage,1.6,1
5331,Full,455.91,Norman-Parrish,1.3,18
5332,Difference,245.9,Davis and Sons,1.7,11
5333,Bed,223.54,Schmidt-Phillips,3.9,7
5334,Surface,113.73,Hernandez Ltd,2.8,13
5335,Comics Everybody,62.23,Vintage,2.9,1
5336,My,153.4,Guzman-Owens,2.7,17
5337,Capital,351.61,Schneider-Patel,4.8,19
5338,Off,485.99,Larson-Huang,1.2,5
5339,Point,60.59,Walls PLC,1.9,8
5340,Plan,299.21,Mejia Ltd,4.9,9
5341,Prove,60.17,Watson-Larsen,3.6,10
5342,Artist,272.2,Morales-Farley,4.7,17
5343,Down,333.61,"Gross, Mckee and Torres",2.6,19
5344,Address,241.33,Rice-Williams,2.0,19
5345,Next,484.45,Lewis Ltd,3.2,19
5346,Station,402.86,Thomas PLC,4.4,15
5347,Face Cream Hold,105.24,L'Oreal,1.0,4
5348,Professor,444.84,Rosario PLC,3.5,12
5349,Whose,152.48,Allen Group,4.2,5
5350,Product,124.33,"Joseph, Brown and Vaughn",1.7,16
5351,Yes,387.32,Rose-Booth,3.4,17
5352,Republican,342.7,"Beltran, Roberts and Johnson",2.3,6
5353,Sound,276.61,"Melendez, Mathews and Holmes",4.7,14
5354,Image,163.32,Aguilar PLC,4.2,13
5355,Stock,487.27,"Day, Wilson and Myers",2.3,8
5356,Spend,473.73,Perez-Walker,2.8,16
5357,Laptop Hotel,343.26,Samsung,2.4,0
5358,Left,395.13,Johnson-Marshall,2.0,6
5359,Fine,33.44,Johnson Ltd,2.3,9
5360,Blood,473.74,Sherman Inc,4.7,6
5361,Cookbook Follow,25.55,HarperCollins,4.2,1
5362,Structure,383.21,"Murphy, Gordon and Villarreal",1.6,10
5363,Already,71.58,"Abbott, Henderson and Huynh",1.1,19
5364,No,30.53,Roberts PLC,1.8,7
5365,What,313.05,Oconnor-Watts,1.4,16
5366,Agency,168.05,Stewart PLC,3.2,19
5367,Shampoo Personal,54.23,L'Oreal,1.5,4
5368,Court,499.2,Lee-Garcia,2.9,6
5369,Face Cream Activity,75.87,L'Oreal,3.9,4
5370,Trouble,385.9,Mcguire Ltd,2.4,8
5371,Jeans Month,110.27,Adidas,1.1,2
5372,Novel Often,40.27,HarperCollins,1.9,1
5373,Biography Minute,87.33,Macmillan,4.5,1
5374,Page,197.36,Brown Group,1.7,8
5375,Art,209.95,Dennis Ltd,3.1,11
5376,Home,371.44,"Carroll, Phelps and Reed",4.8,11
5377,Huge,113.41,Mosley-Miller,4.6,10
5378,Close,319.16,"Crosby, Lambert and Weeks",4.5,15
5379,Textbook Daughter,17.87,Vintage,3.5,1
5380,Service,336.68,"Lewis, Farrell and Martinez",1.6,12
5381,Shampoo Dark,24.55,Maybelline,4.4,4
5382,Drive,76.22,"Moore, Brown and Collier",4.2,19
5383,Seem,251.55,"Gross, Smith and Hamilton",2.7,16
5384,Follow,371.1,"Anderson, Holland and Levine",3.6,8
5385,Turn,22.87,"Todd, Coleman and Vazquez",1.4,17
5386,Until,8.75,Barton Group,3.2,7
5387,Capital,350.48,Butler-Bennett,4.1,16
5388,Cover,5.05,Curry Inc,4.9,7
5389,Give,57.51,Bryan-Douglas,1.2,13
5390,Order,427.31,Vasquez and Sons,3.4,6
5391,Glass,280.49,"Keller, Smith and Robinson",4.8,5
5392,Lipstick Send,140.73,Maybelline,3.7,4
5393,Follow,201.99,Murray Group,1.8,11
5394,Program,377.71,"Williams, Paul and Donovan",1.2,18
5395,Novel Investment,75.67,Vintage,4.2,1
5396,Use,280.14,Gutierrez Ltd,3.6,6
5397,Lipstick Scene,110.14,L'Oreal,2.9,4
5398,Expect,121.22,Dunn-Gardner,2.7,13
5399,Coach,153.11,Jones Ltd,1.6,18
5400,Improve,379.75,Lyons Ltd,1.2,17
5401,Two,386.93,"Sanchez, Flores and Johnson",4.5,5
5402,Certainly,305.89,"Moore, Vaughn and Jackson",2.5,8
5403,Floor,51.13,Palmer PLC,2.9,16
5404,Couple,278.79,"Gonzalez, Simmons and Wiggins",3.3,7
5405,Dress Loss,104.87,Nike,2.2,2
5406,Education,239.41,"Lopez, Thompson and Davis",4.5,7
5407,Others,267.73,Cannon-Hunter,3.4,16
5408,Textbook Station,7.93,O'Reilly,4.4,1
5409,Despite,23.6,Newman-Carrillo,2.0,6
5410,Body Lotion Professional,138.54,Dove,2.3,4
5411,Decade,90.92,Bradshaw-Gibson,1.7,11
5412,Biography Soon,14.43,Vintage,3.8,1
5413,Choice,369.12,Scott-Rose,3.2,9
5414,Social,401.81,Martinez-Hernandez,2.8,12
5415,Far,352.96,"Hall, White and Woodward",4.1,16
5416,Microwave West,644.33,Philips,1.8,3
5417,Another,325.83,Kelly-Williams,4.4,13
5418,Here,144.69,Thomas Ltd,2.8,5
5419,Novel Reveal,22.07,HarperCollins,2.7,1
5420,Region,492.43,Jones-Edwards,3.4,12
5421,Yet,451.24,Garcia Group,1.0,7
5422,Cookbook Time,33.1,HarperCollins,3.2,1
5423,Focus,148.3,"Harrison, Rodgers and Cook",2.9,13
5424,Smartphone Event,2402.41,Sony,4.6,0
5425,Himself,257.2,Tucker-Conway,4.4,6
5426,Last,212.27,Guerrero LLC,3.6,6
5427,Do,433.96,Cardenas Ltd,4.8,13
5428,Political,127.62,Fry LLC,3.0,15
5429,Serve,209.8,Johnson PLC,4.5,8
5430,Talk,332.64,"Clark, Obrien and Williams",2.3,15
5431,Responsibility,234.0,Diaz Inc,1.3,12
5432,T-shirt Performance,199.66,Zara,1.7,2
5433,Type,328.31,Ford-Gray,1.1,14
5434,Late,329.39,House-Lynch,4.0,7
5435,Perhaps,210.0,"Cooper, Moore and Wilkins",4.7,16
5436,Kid,349.59,Garcia Inc,4.1,5
5437,Teach,36.85,"Huff, Booker and Walsh",3.6,6
5438,How,89.7,"Thomas, Johnson and Campbell",2.9,9
5439,Somebody,263.97,Robinson-Giles,3.1,11
5440,Between,29.03,"Carter, Brown and Drake",2.3,16
5441,Product,223.52,Small LLC,4.9,11
5442,Increase,378.34,"Jennings, Murray and Ross",4.5,12
5443,Tend,46.56,Graham and Sons,4.5,18
5444,T-shirt Seven,44.61,H&M,1.6,2
5445,Where,477.57,Sharp-Cohen,3.5,14
5446,Current,357.46,Perez-Andrade,4.1,18
5447,Audience,336.84,Murphy-Gomez,2.6,5
5448,Surface,82.16,White-Williams,2.8,6
5449,Pull,282.32,Patterson-Brown,2.1,15
5450,Biography Result,31.01,Macmillan,2.9,1
5451,Type,289.98,"Lawrence, Chambers and Jenkins",2.3,5
5452,Throughout,25.33,Green PLC,2.8,16
5453,Natural,357.95,"Reynolds, Mcdonald and Diaz",4.2,7
5454,Go,21.12,Taylor-Gill,4.6,13
5455,Across,35.86,Bailey Inc,2.9,8
5456,Officer,389.36,"Brown, Davis and Francis",1.7,10
5457,Smartphone Property,1232.98,HP,3.6,0
5458,Matter,30.79,Watson-Mcclain,2.5,19
5459,Role,395.46,Cole-Evans,4.8,9
5460,Dress Beyond,212.24,Nike,3.7,2
5461,Prepare,417.02,"Jones, Randolph and Miller",3.8,12
5462,Reason,459.4,Riley-Crawford,2.0,17
5463,Do,147.65,"Roberts, Walker and Weber",3.3,8
5464,Board,384.09,"Stanley, Gordon and Ray",3.6,11
5465,Among,445.05,Williams-Bradley,4.2,17
5466,Action,426.59,Lutz-Miller,4.9,12
5467,Experience,485.27,Lane PLC,1.5,18
5468,Expert,461.01,"Smith, Vaughn and Floyd",4.7,11
5469,Cause,129.69,"Parker, Cook and Guzman",1.4,18
5470,Jacket Either,63.89,Uniqlo,1.4,2
5471,Fight,172.06,Jones-Tucker,4.7,6
5472,When,310.12,"Mccann, Santos and Watson",3.6,14
5473,Sister,235.59,Wheeler-Brown,4.2,7
5474,Now,203.44,Glenn-Williams,4.8,11
5475,Option,157.82,"Fields, Reyes and Vega",1.0,11
5476,Season,122.04,Novak Group,4.0,11
5477,Textbook Hear,53.77,O'Reilly,4.6,1
5478,Dress Help,30.44,Nike,2.9,2
5479,Microwave Son,171.01,Dyson,4.9,3
5480,Law,343.17,Walters-Mays,2.9,16
5481,Central,82.48,Fowler Ltd,2.5,13
5482,Scene,65.79,Roberts-Mitchell,1.7,19
5483,Smartwatch While,1907.36,Dell,2.8,0
5484,Jacket Project,211.67,Zara,3.0,2
5485,Nature,143.48,Price and Sons,1.1,18
5486,Fish,468.77,Davis Group,4.3,5
5487,Lead,212.8,"Pena, Jackson and Walker",4.2,7
5488,Blender Trouble,293.39,Bosch,4.3,3
5489,Thing,194.25,"Patterson, Moss and Hernandez",1.9,7
5490,Vacuum Cleaner What,222.66,Panasonic,3.4,3
5491,Clear,152.47,Young-Morris,1.4,9
5492,In,91.44,Erickson Inc,1.5,10
5493,Finish,123.18,"Hines, Moore and Garrison",3.9,14
5494,Shampoo Option,96.01,L'Oreal,2.8,4
5495,Textbook Score,5.8,Penguin,5.0,1
5496,Blender When,293.41,Dyson,4.2,3
5497,Join,22.9,Singh PLC,1.5,7
5498,Crime,484.96,Sanchez-Wilson,3.3,14
5499,Shampoo Trade,127.94,Nivea,1.1,4
5500,Work,119.79,"Jackson, Harris and Taylor",1.9,10
5501,Camera Less,1121.68,Asus,2.8,0
5502,Blender Size,457.5,Philips,2.0,3
5503,Cover,333.22,"Ellis, Steele and Palmer",3.9,5
5504,Accept,198.62,Dillon-Skinner,4.5,14
5505,Theory,401.62,Jacobs Ltd,3.4,6
5506,Quite,240.47,Morris Inc,4.5,7
5507,Easy,41.97,"Best, Cannon and Dyer",4.3,16
5508,From,76.41,"Thomas, Kennedy and Williamson",4.3,6
5509,Kitchen,420.51,Howard Inc,3.7,11
5510,Treat,149.58,King LLC,4.9,6
5511,Mother,265.22,Williams-Lloyd,2.8,6
5512,Lipstick Lead,55.45,Clinique,2.2,4
5513,Bar,71.82,"Johnson, Bridges and Ayala",2.9,11
5514,Book,73.1,Mills-Wilson,2.3,18
5515,Those,184.48,"Alexander, Stewart and Hernandez",1.8,19
5516,Employee,109.12,Miller-Meyer,4.3,18
5517,Watch,229.55,Rhodes LLC,1.8,9
5518,Biography Identify,61.49,O'Reilly,1.4,1
5519,Air Purifier Mrs,269.27,Bosch,1.8,3
5520,Jacket Mr,150.02,Zara,1.9,2
5521,Low,12.38,Garcia PLC,4.1,6
5522,Trade,465.2,"Moore, Roberts and Chandler",4.9,9
5523,Pretty,84.88,"Cross, Burns and Grant",4.6,19
5524,Space,321.59,"Sanders, Brady and Hunter",4.3,15
5525,Get,114.65,"Obrien, Savage and Brown",3.9,18
5526,Know,237.94,"Harvey, Maddox and Diaz",1.0,16
5527,Hold,118.2,"Barnes, Moore and Norris",2.9,15
5528,Sneakers Address,221.76,Adidas,4.1,2
5529,Some,222.33,"Rodriguez, Hamilton and Potter",4.2,6
5530,See,158.33,Gomez LLC,2.3,10
5531,Beat,145.23,"Ramirez, Cabrera and Bullock",4.4,19
5532,Jacket With,47.28,Uniqlo,1.3,2
5533,Majority,297.34,Walsh-Wells,2.7,5
5534,Everybody,227.98,Rice-Wood,2.0,7
5535,Ahead,380.23,"Ramirez, Rodriguez and Bishop",2.2,18
5536,Vacuum Cleaner Case,228.07,Bosch,2.9,3
5537,Large,109.11,Collier-Sanchez,4.2,5
5538,Cup,58.79,"Nguyen, Wilson and Miller",1.7,6
5539,Positive,196.54,"Frank, Bennett and Riley",3.0,18
5540,Hard,31.11,"Taylor, Price and Lopez",2.4,15
5541,Headphones Brother,1821.4,LG,1.4,0
5542,Window,46.16,"Roberts, Rush and James",3.3,18
5543,Section,150.11,Nunez-Barnes,4.3,9
5544,Gas,410.99,Martinez-Willis,3.2,15
5545,Biography Action,16.68,O'Reilly,4.3,1
5546,Dress Bit,238.49,Uniqlo,3.6,2
5547,Financial,459.17,Farley-Brown,1.9,17
5548,Tv,228.08,Bishop-Andrews,1.3,11
5549,Spring,386.81,Love-Perkins,4.0,17
5550,Something,353.58,Ellis LLC,5.0,18
5551,Air Purifier I,71.38,Dyson,1.3,3
5552,Green,299.7,Shaw Inc,3.6,16
5553,Run,326.97,Williams LLC,1.2,18
5554,Body Lotion Million,45.46,Maybelline,2.0,4
5555,Physical,8.24,Wilson-Chan,3.1,12
5556,Soon,55.58,"Lopez, Huynh and Potts",4.1,11
5557,Face Cream Across,70.15,L'Oreal,1.2,4
5558,Compare,263.85,"White, Garza and Campos",1.4,13
5559,Dog,123.98,"Garcia, Sherman and Norris",1.3,9
5560,Manager,287.3,Lin LLC,4.2,14
5561,Reach,114.14,"Coleman, Taylor and Vega",3.7,5
5562,Air Purifier Force,114.44,Bosch,3.9,3
5563,Life,217.42,"Pollard, Zavala and Foster",1.2,10
5564,Foreign,226.16,Sherman-Lowe,4.1,19
5565,Important,297.77,Watson PLC,4.0,19
5566,Should,250.83,Maxwell Inc,4.6,19
5567,Culture,376.88,Vincent PLC,2.2,14
5568,Benefit,468.4,"Carroll, Jenkins and Leon",2.7,14
5569,Responsibility,432.41,Acosta Ltd,4.3,17
5570,Lamp See,223.36,Panasonic,2.7,3
5571,Social,414.32,Carpenter Group,3.9,6
5572,Public,467.74,"Hughes, Rivera and Freeman",1.8,5
5573,Responsibility,438.14,Watson-Reynolds,4.3,13
5574,Dream,112.11,Ruiz-Leonard,1.7,16
5575,Song,497.94,Hanna Inc,4.8,17
5576,Jacket Like,48.64,Zara,1.6,2
5577,Jacket Attorney,202.57,Nike,4.2,2
5578,Include,119.51,Meyer-Patterson,1.7,16
5579,Throw,68.53,"Norton, Mcdowell and Marshall",1.5,6
5580,Whose,252.48,"Reid, Arroyo and Hansen",2.4,12
5581,Radio,170.55,Bennett LLC,4.0,16
5582,Success,327.85,"Harrison, Robbins and Ortiz",3.4,5
5583,Seem,376.25,"Hernandez, Washington and Bryant",3.8,5
5584,Citizen,212.0,Smith-Madden,1.3,19
5585,Bring,172.49,Ross and Sons,1.7,6
5586,Laptop Firm,2227.2,Sony,2.7,0
5587,Include,31.39,Wilson-Miller,1.4,19
5588,Smartphone Fly,1926.75,HP,4.4,0
5589,Biography Indeed,43.33,O'Reilly,4.4,1
5590,With,152.34,"Thomas, Fields and Manning",4.4,14
5591,Dress Free,106.48,Uniqlo,1.2,2
5592,Way,359.94,"Oconnor, Banks and Hutchinson",2.1,7
5593,Make,455.34,Farmer-Wheeler,3.2,16
5594,Group,463.84,Simpson-Miller,1.1,5
5595,Soldier,259.45,Dalton-Stone,1.1,18
5596,Smartphone Individual,2444.17,HP,3.7,0
5597,Dress Leg,126.23,Nike,4.1,2
5598,Attorney,437.75,"Rivera, Hernandez and Wagner",4.9,6
5599,Experience,172.1,Butler-Scott,2.6,6
5600,Party,302.36,Mathis-Murray,2.5,6
5601,Seem,82.76,"Wilson, Holmes and Kelley",2.3,16
5602,Minute,379.78,Smith and Sons,3.0,8
5603,Headphones Knowledge,995.75,Samsung,1.0,0
5604,Agreement,55.84,"Walter, Graham and Lindsey",4.5,5
5605,Treat,287.3,Humphrey-Williams,2.7,6
5606,Tablet Entire,225.59,Asus,1.0,0
5607,Play,451.97,Hood-Rodriguez,4.9,16
5608,Available,388.01,"Harris, Smith and Wood",4.3,19
5609,Here,276.28,Brown-Richardson,1.8,13
5610,Individual,387.98,"Anderson, Flores and Ford",1.4,13
